Student_ID,Age,Gender,High_School_GPA,SAT_Score,University_Ranking,University_GPA,Field_of_Study,Internships_Completed,Projects_Completed,Certifications,Soft_Skills_Score,Networking_Score,Job_Offers,Starting_Salary,Career_Satisfaction,Years_to_Promotion,Current_Job_Level,Work_Life_Balance,Entrepreneurship
S04034,19,Female,3.91,1305,294,2.19,Engineering,4,4,2,6,10,4,47500.0,5,1,Entry,5,Yes
S04035,20,Male,2.69,1335,477,2.95,Engineering,1,1,5,10,9,1,68300.0,1,4,Mid,8,Yes
S04036,29,Male,2.21,914,383,3.18,Engineering,3,7,2,4,6,5,59700.0,5,3,Entry,10,No
S04037,23,Male,2.38,1172,556,2.85,Law,3,8,5,4,7,2,66600.0,8,5,Mid,9,No
S04038,29,Male,3.0,1462,773,2.65,Computer Science,3,1,0,10,4,5,64100.0,4,1,Entry,5,No
S04039,29,Female,3.59,944,692,3.28,Law,4,1,5,10,3,2,41500.0,5,5,Mid,8,Yes
S04040,22,Female,2.3,1533,296,2.0,Engineering,0,3,0,6,3,5,26600.0,8,2,Entry,9,No
S04041,29,Female,3.32,1311,651,3.94,Arts,2,7,2,7,5,3,62700.0,5,4,Entry,1,No
S04042,25,Male,2.65,1086,334,2.46,Engineering,1,4,4,10,6,5,47500.0,4,4,Entry,7,No
S04043,23,Female,2.68,1560,248,3.83,Arts,0,4,1,5,2,1,60400.0,4,5,Entry,7,No
S04044,23,Female,3.32,1069,241,2.22,Medicine,3,6,3,8,7,0,71000.0,6,2,Entry,2,No
S04045,18,Female,2.93,1493,106,2.48,Arts,0,3,0,10,7,4,44700.0,10,5,Entry,2,No
S04046,21,Male,3.62,1300,898,2.47,Medicine,0,8,1,1,1,4,38600.0,1,3,Executive,8,No
S04047,22,Male,2.31,1145,931,3.99,Computer Science,4,3,5,1,7,5,34700.0,4,4,Mid,7,No
S04048,29,Male,3.58,1451,685,2.01,Mathematics,3,7,2,4,4,0,49700.0,1,4,Entry,3,No
S04049,28,Female,2.13,1579,561,3.28,Mathematics,3,2,1,8,4,4,28800.0,6,3,Entry,10,No
S04050,20,Female,2.39,942,123,3.74,Law,1,5,1,8,3,5,55300.0,8,1,Senior,4,No
S04051,26,Male,3.31,1078,35,3.34,Law,1,0,5,6,9,5,56000.0,4,4,Senior,3,No
S04052,18,Male,3.71,1356,618,2.73,Medicine,1,6,1,5,3,0,55900.0,8,5,Executive,4,No
S04053,23,Female,2.51,1434,988,3.92,Medicine,1,6,2,10,4,0,25000.0,2,1,Senior,10,No
S04054,23,Female,2.65,1506,840,3.79,Engineering,0,1,0,10,3,3,67900.0,5,1,Entry,5,No
S04055,27,Male,3.07,1571,416,2.87,Business,0,4,3,2,8,5,51900.0,3,5,Entry,10,Yes
S04056,22,Female,2.42,1143,708,3.15,Medicine,1,3,4,5,8,1,43200.0,7,3,Mid,1,No
S04057,29,Other,3.62,916,621,3.94,Arts,1,9,0,5,10,2,59700.0,9,1,Mid,6,No
S04058,22,Female,3.55,1011,637,3.97,Computer Science,1,8,3,2,8,2,59500.0,1,4,Entry,5,No
S04059,27,Male,2.29,1514,327,2.9,Law,2,1,2,8,5,5,32800.0,8,2,Entry,5,No
S04060,22,Female,2.93,1497,295,3.69,Arts,1,2,3,10,7,1,49300.0,4,1,Executive,9,No
S04061,23,Female,3.55,1446,432,2.6,Law,2,0,2,5,3,4,41000.0,10,3,Senior,3,Yes
S04062,25,Male,2.67,929,347,2.74,Computer Science,1,9,3,5,8,0,43700.0,5,5,Entry,3,No
S04063,19,Female,3.27,1091,37,2.33,Arts,3,4,0,1,10,2,57800.0,1,4,Entry,9,Yes
S04064,23,Female,2.1,1336,700,2.42,Law,4,2,5,1,2,3,36900.0,5,2,Senior,8,No
S04065,18,Female,3.22,1078,512,3.31,Medicine,0,3,5,1,8,4,58300.0,9,1,Entry,9,No
S04066,21,Male,2.31,1515,849,3.02,Business,3,3,5,8,6,3,36100.0,8,3,Mid,10,Yes
S04067,27,Female,3.66,1576,970,2.46,Medicine,4,5,2,10,2,2,68100.0,8,2,Entry,10,No
S04068,20,Female,2.71,1373,900,2.81,Mathematics,2,9,1,2,6,1,40200.0,6,2,Mid,8,No
S04069,26,Male,2.56,1533,535,2.75,Law,0,6,5,8,10,1,84400.0,9,4,Entry,7,No
S04070,20,Female,3.68,1033,910,3.97,Engineering,2,6,2,6,2,3,62200.0,4,4,Senior,2,Yes
S04071,23,Female,2.1,1211,773,3.71,Arts,2,7,2,5,3,5,47100.0,6,1,Entry,5,No
S04072,18,Female,2.79,924,706,2.78,Business,0,2,3,6,5,4,35700.0,3,1,Mid,10,No
S04073,29,Male,2.74,1270,878,3.83,Arts,4,4,2,4,1,2,57800.0,2,2,Mid,7,No
S04074,23,Female,2.57,1424,664,2.69,Engineering,0,9,3,3,9,0,65200.0,9,3,Mid,5,No
S04075,21,Male,3.82,1218,18,3.34,Engineering,1,5,0,4,10,1,59300.0,5,2,Entry,1,No
S04076,25,Male,3.5,1129,27,3.93,Engineering,2,5,2,9,3,3,41300.0,2,3,Mid,10,No
S04077,28,Female,2.13,1001,536,2.78,Law,1,7,1,8,1,2,71400.0,5,4,Entry,6,No
S04078,26,Male,3.43,1349,29,3.36,Medicine,0,4,1,8,6,4,54400.0,6,3,Senior,6,Yes
S04079,21,Female,3.05,1277,651,2.59,Law,0,4,0,1,1,5,40200.0,8,3,Entry,6,No
S04080,27,Male,3.8,1102,658,2.53,Medicine,4,0,5,5,3,0,83200.0,5,4,Senior,3,No
S04081,29,Male,2.63,1166,635,3.15,Business,2,0,1,6,7,0,59800.0,2,5,Mid,1,No
S04082,27,Male,3.15,1361,640,3.96,Engineering,3,5,3,9,4,5,56100.0,7,2,Entry,7,No
S04083,23,Other,3.0,1264,880,2.91,Mathematics,0,9,2,10,9,1,42700.0,5,1,Entry,6,No
S04084,18,Female,2.98,1003,117,3.88,Medicine,3,9,4,10,7,0,49500.0,2,3,Executive,5,No
S04085,21,Female,2.91,1010,132,3.83,Computer Science,2,4,2,6,5,2,37800.0,6,1,Entry,3,No
S04086,24,Male,2.41,1327,289,2.51,Mathematics,1,9,2,1,9,1,52800.0,7,1,Mid,6,No
S04087,29,Male,3.51,1368,718,2.8,Computer Science,2,5,4,1,3,1,58200.0,8,2,Entry,10,No
S04088,18,Other,2.9,1480,236,3.29,Medicine,4,8,5,7,8,1,25000.0,3,5,Senior,9,No
S04089,25,Male,3.92,1579,42,3.04,Mathematics,3,7,1,3,8,5,30700.0,4,5,Mid,8,No
S04090,29,Male,2.52,1460,160,2.19,Mathematics,3,6,1,7,4,2,36300.0,6,5,Senior,8,No
S04091,27,Female,3.37,1149,764,3.99,Business,1,6,2,5,1,3,27400.0,3,5,Senior,8,No
S04092,29,Male,3.88,1381,691,3.51,Arts,1,5,1,1,4,0,37600.0,6,4,Mid,1,No
S04093,28,Female,3.33,1230,125,2.88,Law,0,5,3,8,9,0,72100.0,9,1,Entry,7,No
S04094,23,Female,3.74,1486,260,3.24,Engineering,2,0,3,9,10,3,67100.0,5,1,Entry,1,No
S04095,22,Male,3.65,1100,276,2.18,Medicine,4,6,4,6,1,1,40700.0,2,4,Entry,7,No
S04096,27,Male,2.72,1353,213,2.99,Business,0,4,2,2,3,4,58300.0,10,2,Entry,2,No
S04097,28,Male,3.2,1403,963,3.86,Mathematics,2,6,5,9,8,2,32700.0,2,3,Entry,3,Yes
S04098,26,Female,2.31,1445,473,3.79,Law,1,5,3,2,3,1,79300.0,7,5,Senior,10,Yes
S04099,19,Female,3.07,1010,836,2.67,Arts,4,7,0,6,2,1,47000.0,4,5,Entry,2,No
S04100,22,Male,2.46,1443,702,3.06,Business,1,2,1,10,1,1,25000.0,9,4,Entry,10,No
S04101,23,Male,3.49,1108,570,3.39,Arts,1,7,5,4,9,0,83500.0,9,5,Mid,1,No
S04102,24,Female,3.06,1543,431,2.68,Computer Science,3,6,2,6,10,5,45500.0,6,4,Senior,5,No
S04103,22,Female,2.82,1517,715,2.13,Law,2,0,3,4,3,5,80500.0,10,3,Entry,8,No
S04104,26,Male,2.54,932,80,3.01,Law,0,2,4,3,7,5,63800.0,5,1,Entry,6,No
S04105,18,Male,4.0,1454,955,3.2,Arts,3,9,3,8,10,0,54400.0,7,5,Entry,4,No
S04106,24,Male,2.14,1006,228,2.01,Computer Science,2,3,0,5,3,5,25000.0,5,2,Entry,10,No
S04107,27,Female,2.09,1164,902,2.19,Engineering,2,8,3,1,8,4,51600.0,9,4,Mid,1,No
S04108,24,Other,2.43,1125,95,2.41,Medicine,2,5,2,8,9,2,26600.0,9,3,Mid,10,No
S04109,21,Male,3.94,1386,424,2.7,Mathematics,4,6,4,3,8,1,45000.0,7,2,Senior,2,No
S04110,26,Female,3.96,1078,973,3.08,Computer Science,3,4,4,4,5,5,52400.0,4,1,Senior,2,No
S04111,29,Male,3.31,1121,919,2.59,Business,0,2,0,9,10,0,69900.0,1,2,Senior,3,No
S04112,28,Male,3.76,1269,948,2.55,Arts,3,4,2,3,2,3,41000.0,4,4,Mid,2,Yes
S04113,22,Male,2.43,1536,516,3.74,Law,1,6,0,5,6,0,82300.0,3,5,Entry,4,No
S04114,21,Female,3.94,1066,165,2.29,Business,2,8,0,8,8,1,27000.0,1,1,Entry,4,No
S04115,24,Female,2.29,1562,426,2.99,Law,1,8,0,6,2,1,37800.0,10,4,Mid,5,No
S04116,21,Female,2.2,1452,997,3.91,Computer Science,3,7,3,3,6,0,52700.0,4,3,Senior,9,No
S04117,20,Male,2.22,1199,812,3.25,Law,0,4,1,8,7,3,25000.0,7,2,Mid,3,No
S04118,26,Male,3.15,1280,993,3.43,Mathematics,1,6,3,5,9,3,32300.0,2,2,Senior,6,No
S04119,28,Male,3.56,934,893,2.86,Law,1,3,2,6,9,1,57000.0,7,1,Entry,10,No
S04120,25,Female,2.73,1306,42,2.04,Mathematics,4,9,5,3,2,0,64000.0,6,1,Entry,4,Yes
S04121,18,Male,3.96,1401,797,3.29,Law,3,4,0,8,1,2,35400.0,9,3,Mid,7,No
S04122,24,Female,2.87,1213,741,3.26,Law,1,3,0,4,7,2,42100.0,2,3,Senior,4,No
S04123,26,Male,2.3,1000,403,2.22,Mathematics,3,2,1,9,6,1,57600.0,6,1,Entry,7,No
S04124,25,Male,2.93,1468,755,2.92,Mathematics,0,0,4,5,10,3,25000.0,6,4,Entry,1,No
S04125,25,Male,3.36,1114,724,3.83,Business,1,4,0,1,10,2,47300.0,6,4,Entry,9,Yes
S04126,23,Male,3.66,1567,416,2.41,Arts,0,1,3,9,10,0,46500.0,3,1,Entry,1,No
S04127,28,Male,2.92,1475,300,2.92,Medicine,1,5,0,8,4,4,76500.0,6,2,Entry,5,No
S04128,21,Male,3.19,961,55,2.92,Business,2,4,2,5,9,4,58000.0,9,5,Entry,8,No
S04129,25,Female,2.53,1268,336,3.62,Engineering,4,1,1,3,1,3,50300.0,3,3,Entry,8,No
S04130,20,Female,3.29,1267,901,3.65,Arts,4,7,5,9,7,5,61500.0,2,4,Entry,6,No
S04131,26,Male,3.97,1473,881,3.52,Arts,4,4,4,7,5,4,53300.0,8,5,Entry,6,No
S04132,19,Male,2.1,993,430,2.73,Mathematics,0,1,5,8,5,0,36000.0,3,2,Mid,2,No
S04133,19,Male,3.77,1368,972,2.14,Engineering,3,0,2,3,6,5,60800.0,5,3,Mid,4,No
S04134,29,Male,3.12,925,685,2.7,Mathematics,4,1,3,6,2,1,62900.0,5,4,Entry,8,No
S04135,29,Male,2.5,1334,789,3.36,Mathematics,1,0,5,4,3,1,45200.0,2,4,Entry,2,Yes
S04136,24,Female,3.91,1020,334,3.41,Computer Science,1,9,2,3,9,0,53000.0,2,2,Entry,6,No
S04137,29,Male,2.97,949,741,3.93,Engineering,2,9,5,4,4,1,79300.0,6,2,Entry,3,No
S04138,27,Male,2.66,935,406,2.91,Computer Science,0,2,0,2,6,0,53100.0,2,4,Entry,7,No
S04139,21,Male,2.36,1309,30,3.26,Medicine,1,2,1,5,3,0,46900.0,6,4,Entry,9,No
S04140,27,Male,2.49,1188,535,3.08,Computer Science,1,9,0,8,3,4,34900.0,7,5,Entry,8,Yes
S04141,25,Female,3.67,1278,517,2.3,Mathematics,2,0,1,5,9,5,36500.0,4,2,Mid,8,Yes
S04142,26,Male,3.23,999,575,2.92,Medicine,2,6,3,2,9,4,51400.0,10,2,Executive,9,No
S04143,24,Male,3.83,1223,221,3.09,Medicine,3,9,2,7,3,3,40600.0,4,5,Senior,2,Yes
S04144,22,Female,2.46,1228,827,3.9,Law,3,6,5,8,3,4,59000.0,3,2,Senior,6,No
S04145,25,Male,2.24,1547,990,2.73,Law,3,8,1,4,6,1,43700.0,1,1,Mid,9,No
S04146,21,Female,2.01,1120,594,3.96,Engineering,1,4,2,3,1,5,93000.0,4,3,Senior,2,Yes
S04147,19,Female,3.02,1466,494,3.08,Mathematics,2,3,5,8,5,4,53500.0,3,1,Mid,9,No
S04148,28,Male,4.0,1009,754,2.48,Medicine,0,4,1,10,9,0,26300.0,8,2,Entry,2,No
S04149,29,Female,3.39,1048,253,2.38,Mathematics,3,7,0,2,9,4,52800.0,5,5,Mid,9,No
S04150,23,Male,2.62,1305,564,2.28,Computer Science,4,7,1,7,8,1,44400.0,7,4,Entry,1,Yes
S04151,26,Female,3.75,1573,321,2.91,Business,1,3,1,10,6,3,60800.0,3,2,Entry,6,No
S04152,18,Male,3.56,1598,39,2.04,Law,0,7,4,8,9,5,50100.0,3,4,Entry,6,No
S04153,28,Male,2.03,1309,465,2.89,Arts,1,3,5,5,3,2,56200.0,6,3,Entry,2,No
S04154,27,Female,3.63,1028,771,3.98,Arts,3,3,5,7,9,5,90700.0,10,1,Mid,7,Yes
S04155,29,Female,2.6,1383,938,3.34,Computer Science,1,7,3,9,8,0,46800.0,4,3,Senior,10,Yes
S04156,24,Other,2.3,1007,839,3.52,Law,3,1,5,8,1,1,61000.0,8,4,Executive,4,No
S04157,27,Female,2.45,1288,411,2.24,Business,1,3,0,5,9,1,66600.0,3,3,Entry,4,No
S04158,26,Male,2.94,1324,412,2.95,Mathematics,3,0,0,4,8,2,54700.0,5,4,Executive,9,Yes
S04159,27,Male,2.85,1346,492,2.57,Medicine,2,0,2,3,8,3,25800.0,1,1,Mid,2,No
S04160,26,Male,2.58,967,438,3.79,Law,2,7,1,6,6,0,61700.0,1,4,Entry,9,No
S04161,27,Male,2.34,965,479,2.36,Computer Science,2,3,1,4,9,3,25000.0,8,1,Mid,9,No
S04162,28,Male,3.52,1555,783,2.92,Mathematics,2,5,5,4,8,2,75600.0,7,2,Entry,6,Yes
S04163,20,Female,3.98,1464,949,3.18,Medicine,2,4,1,7,2,0,30400.0,1,4,Entry,10,No
S04164,28,Male,3.56,1539,72,3.03,Law,4,9,0,10,6,4,79400.0,6,3,Mid,7,No
S04165,22,Male,2.59,1403,582,3.66,Engineering,1,5,4,5,8,3,51300.0,2,5,Mid,4,No
S04166,25,Male,2.49,1403,220,2.46,Business,2,3,2,1,6,4,63100.0,1,3,Entry,1,No
S04167,25,Female,2.44,1220,4,2.75,Arts,4,3,1,5,9,0,57700.0,10,5,Senior,9,No
S04168,21,Female,2.27,1479,862,3.58,Computer Science,4,6,4,6,5,2,64600.0,5,3,Mid,9,No
S04169,29,Female,3.1,1346,913,3.06,Arts,1,0,5,1,8,4,25000.0,5,4,Entry,1,Yes
S04170,28,Male,3.21,1473,290,2.8,Mathematics,1,8,3,3,10,4,40400.0,2,2,Mid,4,No
S04171,28,Female,3.41,1109,380,2.06,Medicine,3,9,0,6,2,1,56100.0,5,4,Entry,7,No
S04172,18,Male,3.36,1269,902,3.51,Medicine,3,2,3,7,5,0,50800.0,7,1,Entry,3,No
S04173,18,Female,2.58,1463,804,3.94,Engineering,2,3,0,7,1,5,44000.0,4,2,Senior,5,No
S04174,21,Female,2.66,1527,355,3.24,Medicine,0,8,2,7,5,2,52900.0,2,4,Entry,5,No
S04175,23,Male,3.36,1357,743,3.71,Medicine,3,4,5,9,7,1,46700.0,5,2,Entry,8,No
S04176,25,Female,2.7,1476,935,3.03,Mathematics,0,3,3,2,1,3,83100.0,6,1,Mid,9,No
S04177,23,Female,2.43,1541,80,2.46,Arts,3,5,2,3,10,2,70100.0,8,5,Mid,1,No
S04178,29,Male,2.75,1588,66,2.03,Arts,4,0,2,7,3,1,72300.0,9,2,Entry,2,No
S04179,26,Female,2.54,1062,136,3.31,Computer Science,4,9,2,6,6,3,77100.0,10,2,Mid,5,Yes
S04180,26,Male,2.18,1231,399,2.99,Computer Science,4,0,3,1,1,2,57400.0,8,1,Senior,1,No
S04181,19,Male,3.66,1563,703,3.56,Medicine,0,4,3,10,3,1,36000.0,7,4,Mid,6,No
S04182,27,Male,3.71,1249,347,3.39,Law,2,4,3,7,8,2,45800.0,9,5,Senior,6,No
S04183,18,Male,2.44,1569,848,3.98,Business,3,8,1,2,9,4,55300.0,9,2,Entry,3,Yes
S04184,19,Female,2.13,1367,961,3.02,Computer Science,3,0,2,4,7,1,52300.0,6,2,Entry,4,No
S04185,22,Male,3.48,1325,59,2.85,Medicine,0,2,5,7,4,4,30100.0,3,2,Entry,3,No
S04186,21,Female,2.42,1226,778,2.57,Law,4,2,1,4,7,1,55400.0,8,2,Mid,5,Yes
S04187,21,Male,2.79,1005,519,2.95,Law,2,3,0,6,7,4,33200.0,3,1,Senior,9,No
S04188,26,Other,2.13,1154,880,3.75,Arts,3,6,3,9,7,0,79100.0,1,2,Senior,10,Yes
S04189,28,Female,2.45,1257,714,2.08,Law,2,6,5,5,8,4,61700.0,4,5,Entry,3,No
S04190,25,Female,3.59,1343,844,3.96,Engineering,2,9,4,3,4,0,47100.0,9,1,Mid,2,No
S04191,23,Male,3.61,1012,977,3.99,Arts,1,4,0,6,4,5,51000.0,8,2,Executive,6,No
S04192,18,Male,2.41,929,237,3.2,Arts,2,8,2,4,9,2,75900.0,6,5,Entry,10,No
S04193,19,Male,2.67,1423,780,2.66,Engineering,1,6,2,9,8,3,27600.0,3,3,Mid,1,No
S04194,23,Female,2.27,1588,79,2.45,Mathematics,0,1,5,2,4,3,42800.0,3,3,Senior,9,No
S04195,28,Female,2.15,945,558,2.55,Mathematics,4,2,1,10,6,3,58000.0,7,5,Senior,10,No
S04196,19,Male,3.98,1070,755,2.1,Arts,1,6,3,5,9,0,25000.0,5,2,Entry,3,No
S04197,27,Male,3.31,1029,800,2.95,Computer Science,2,4,5,9,6,3,47900.0,3,2,Entry,3,Yes
S04198,22,Female,3.08,1252,672,2.11,Arts,4,6,3,10,5,3,43300.0,1,1,Mid,8,No
S04199,22,Male,3.53,1102,115,3.44,Engineering,2,8,0,7,7,4,87000.0,9,2,Senior,6,No
S04200,23,Female,3.68,1125,986,2.74,Medicine,2,8,5,5,2,5,48000.0,5,1,Mid,3,No
S04201,23,Female,3.61,979,462,2.4,Medicine,1,2,0,8,8,3,34500.0,7,2,Entry,6,No
S04202,23,Female,2.03,1209,626,3.09,Medicine,0,7,0,2,7,0,36700.0,10,4,Senior,6,Yes
S04203,19,Male,2.37,934,126,3.95,Mathematics,2,5,4,4,6,4,25000.0,9,4,Entry,3,Yes
S04204,27,Male,3.31,1463,602,3.39,Engineering,1,3,4,6,3,0,75300.0,4,5,Mid,6,No
S04205,20,Female,2.75,1060,573,2.98,Engineering,2,3,2,7,9,1,51600.0,5,4,Entry,10,No
S04206,23,Female,3.96,1495,965,3.55,Computer Science,4,3,2,8,2,3,47400.0,3,3,Entry,8,No
S04207,25,Male,3.33,1334,500,3.47,Engineering,0,6,2,4,4,0,64100.0,7,3,Entry,9,No
S04208,29,Male,3.91,1437,829,3.78,Law,2,5,5,9,2,0,58200.0,1,1,Entry,3,No
S04209,28,Female,2.4,1124,102,2.41,Medicine,0,1,3,7,6,4,50200.0,8,3,Senior,2,No
S04210,29,Female,3.73,1345,626,3.72,Engineering,0,4,2,2,7,1,35000.0,3,2,Entry,10,No
S04211,18,Female,2.64,1216,174,2.6,Business,4,4,1,9,9,1,41900.0,4,1,Entry,10,No
S04212,18,Other,3.98,1565,452,3.88,Mathematics,4,5,0,7,6,3,51900.0,10,4,Mid,7,No
S04213,28,Male,2.32,1313,92,2.56,Arts,3,6,5,5,6,5,60000.0,4,4,Mid,8,No
S04214,19,Male,3.03,994,695,3.85,Computer Science,0,7,3,3,5,2,30000.0,7,3,Mid,9,No
S04215,28,Female,3.59,1124,385,3.93,Medicine,2,9,4,9,10,2,48700.0,7,3,Entry,1,No
S04216,29,Female,2.87,1452,205,2.29,Law,4,7,0,7,10,4,69400.0,4,2,Entry,1,No
S04217,29,Male,2.94,1544,363,3.95,Law,2,4,2,3,4,3,31400.0,6,4,Entry,1,No
S04218,23,Male,3.97,965,707,2.17,Medicine,0,1,4,5,10,4,61200.0,8,3,Entry,4,Yes
S04219,26,Female,2.85,1296,817,2.44,Law,4,9,4,3,4,5,30500.0,10,4,Senior,3,No
S04220,21,Male,3.21,1109,498,2.89,Business,3,7,4,3,4,3,42000.0,4,4,Mid,7,No
S04221,20,Male,2.11,1373,537,3.99,Computer Science,0,5,5,7,5,1,25000.0,1,3,Entry,6,No
S04222,29,Female,3.68,1564,234,2.98,Mathematics,2,2,0,9,1,2,54500.0,7,4,Entry,3,Yes
S04223,25,Female,3.3,1583,16,3.1,Arts,3,3,3,5,2,0,38500.0,2,3,Mid,3,No
S04224,28,Female,2.81,1470,981,3.39,Computer Science,0,0,0,4,3,2,25000.0,3,5,Entry,5,No
S04225,27,Male,2.03,1595,141,3.94,Computer Science,4,2,1,4,7,3,52100.0,8,3,Mid,4,Yes
S04226,26,Female,3.18,1389,948,3.57,Mathematics,0,3,2,3,1,5,65900.0,2,4,Entry,9,No
S04227,29,Female,2.03,1079,620,2.45,Medicine,1,1,5,8,3,2,56100.0,2,5,Entry,1,No
S04228,28,Female,2.0,1423,420,2.61,Engineering,2,5,3,10,7,0,55400.0,4,4,Senior,1,No
S04229,22,Female,3.23,1358,456,2.2,Arts,4,7,5,1,6,1,61800.0,6,4,Entry,5,No
S04230,26,Male,2.38,967,300,3.29,Computer Science,4,5,3,3,2,1,39200.0,10,5,Mid,8,Yes
S04231,19,Male,2.38,1228,339,2.36,Business,1,9,2,2,4,3,51600.0,2,2,Entry,4,Yes
S04232,20,Male,3.31,1101,303,2.51,Mathematics,3,2,1,7,1,2,83000.0,9,5,Entry,9,No
S04233,24,Male,2.11,1374,892,3.78,Medicine,4,8,4,6,5,3,52200.0,2,4,Entry,7,No
S04234,24,Female,2.63,1417,592,2.65,Engineering,3,3,2,1,2,2,37500.0,9,4,Entry,3,No
S04235,23,Female,2.3,914,76,3.13,Engineering,3,5,4,3,8,4,55200.0,7,2,Entry,6,No
S04236,23,Female,3.16,941,788,2.8,Medicine,3,3,2,4,10,3,44300.0,3,5,Senior,6,No
S04237,19,Female,3.32,1442,914,2.15,Computer Science,0,3,0,10,6,2,49400.0,9,3,Executive,5,No
S04238,27,Male,3.44,1592,950,2.73,Mathematics,1,1,5,7,1,4,61200.0,9,4,Entry,8,No
S04239,23,Male,2.51,1188,780,2.82,Law,2,9,1,3,2,3,41900.0,6,5,Entry,1,No
S04240,21,Male,2.18,1432,624,3.79,Medicine,1,1,5,4,4,1,25000.0,2,1,Mid,10,No
S04241,29,Male,2.16,1593,921,2.65,Law,4,1,1,7,3,5,47400.0,7,4,Mid,4,No
S04242,20,Male,2.85,1595,316,2.76,Engineering,1,1,2,4,9,4,57400.0,4,3,Mid,7,Yes
S04243,28,Female,3.89,1143,500,3.57,Engineering,2,7,1,9,1,3,76200.0,4,4,Mid,6,Yes
S04244,19,Other,2.44,1560,75,3.52,Business,0,9,4,6,7,0,66100.0,7,5,Mid,7,No
S04245,18,Male,2.51,1511,726,3.6,Business,4,3,1,2,9,5,45000.0,5,2,Entry,3,Yes
S04246,28,Male,2.2,1466,366,3.91,Engineering,0,3,1,1,9,1,57200.0,1,1,Entry,3,No
S04247,28,Female,3.21,1597,546,3.59,Business,4,9,5,8,6,5,46300.0,3,3,Senior,1,No
S04248,22,Male,3.36,1497,653,2.82,Business,2,9,1,3,7,5,63300.0,7,4,Entry,7,No
S04249,19,Female,3.29,1073,678,3.64,Business,0,2,3,7,8,4,47600.0,9,3,Executive,4,No
S04250,19,Female,3.72,1433,396,3.02,Engineering,2,4,2,4,3,2,61300.0,9,2,Mid,9,Yes
S04251,24,Female,2.97,1408,231,2.56,Computer Science,2,3,0,3,5,0,75000.0,7,1,Mid,5,No
S04252,25,Male,2.27,1143,804,2.61,Computer Science,1,6,0,9,4,2,88200.0,5,3,Mid,5,No
S04253,27,Female,2.58,959,28,2.45,Mathematics,4,9,3,6,9,5,27600.0,4,5,Entry,9,No
S04254,25,Male,3.32,1003,475,2.29,Arts,3,6,5,6,9,0,25000.0,9,5,Entry,1,No
S04255,21,Female,3.23,1550,295,2.37,Business,3,5,3,6,4,3,35900.0,6,3,Senior,6,Yes
S04256,18,Male,3.06,1202,845,2.13,Computer Science,0,6,0,3,2,3,49100.0,10,1,Entry,8,No
S04257,28,Male,3.37,1570,427,3.78,Arts,2,6,4,6,1,2,42100.0,2,4,Entry,1,No
S04258,24,Female,3.27,976,872,3.86,Medicine,1,7,0,4,3,5,68700.0,3,5,Mid,10,No
S04259,18,Female,3.76,917,91,3.17,Business,4,0,0,2,2,2,38100.0,7,4,Mid,9,No
S04260,28,Female,3.17,1433,115,3.68,Computer Science,0,2,2,3,5,2,33300.0,4,4,Entry,8,No
S04261,21,Female,3.56,1083,159,2.37,Computer Science,2,2,0,4,6,4,70100.0,7,3,Entry,6,No
S04262,25,Female,2.5,1556,258,3.8,Law,3,4,0,1,9,5,58200.0,5,5,Entry,9,No
S04263,19,Male,3.36,1449,373,3.01,Computer Science,3,9,1,7,4,1,54500.0,1,3,Senior,3,No
S04264,23,Female,3.8,1180,850,2.13,Law,4,6,3,5,4,2,33300.0,10,2,Senior,4,No
S04265,23,Female,2.77,1187,90,2.28,Arts,4,9,0,9,4,3,66100.0,3,4,Senior,3,No
S04266,29,Female,3.56,1554,757,2.62,Law,4,5,0,6,1,5,46600.0,9,1,Senior,5,No
S04267,26,Female,3.45,1424,298,2.09,Medicine,0,3,4,8,3,5,52000.0,4,4,Mid,1,No
S04268,22,Male,2.12,1597,31,2.62,Mathematics,4,5,0,9,4,5,55100.0,5,1,Senior,1,Yes
S04269,27,Female,3.16,1373,829,2.12,Business,0,6,2,6,1,3,70800.0,2,3,Entry,2,No
S04270,21,Male,2.26,1166,358,2.47,Computer Science,1,3,5,7,5,2,56700.0,10,5,Entry,1,No
S04271,22,Male,3.93,1508,824,2.53,Mathematics,2,7,4,6,10,5,39700.0,8,4,Mid,3,Yes
S04272,29,Female,3.62,1256,470,3.99,Engineering,3,4,0,6,9,5,49900.0,1,2,Senior,2,No
S04273,29,Male,2.22,900,740,2.47,Business,0,2,5,2,1,2,60200.0,4,4,Mid,10,No
S04274,27,Female,2.24,926,851,2.48,Engineering,2,1,2,5,7,3,75500.0,6,1,Entry,7,No
S04275,28,Male,3.19,1447,128,3.37,Mathematics,4,0,3,6,2,4,43900.0,8,1,Senior,8,No
S04276,22,Male,2.69,1059,782,3.72,Arts,3,3,0,10,10,5,42600.0,4,1,Mid,2,No
S04277,25,Female,2.07,1298,270,2.77,Computer Science,0,1,3,5,9,0,61400.0,2,5,Mid,4,No
S04278,27,Female,3.08,1442,498,3.75,Business,4,2,0,4,4,3,36700.0,4,2,Mid,8,No
S04279,29,Female,2.78,1026,413,2.68,Business,2,0,4,6,3,0,40500.0,1,2,Mid,10,No
S04280,25,Female,2.2,1109,209,2.39,Computer Science,1,5,4,6,7,2,50400.0,8,1,Entry,1,No
